location_id,latitude,longitude,dist_road_m,dist_hospital_m,dist_school_m,dist_police_m,dist_market_m,flood_risk,land_use_class,dist_landuse_commercial_m,population_density,elevation_m,label
2294,18.963956399999987,72.92633299999986,4049.536557583881,8319.021888795325,179544.01113559736,180678.7526839492,180551.05521043745,0.0,industrial,6231.83295835511,,,0
2295,18.968956399999986,72.92633299999986,3578.8920585322367,8010.736546834995,178990.47684735435,180125.19380317265,179997.4990722322,0.0,industrial,5783.915819579844,,,0
2296,18.973956399999985,72.92633299999986,3135.4521127603784,7505.996226078055,178436.94244234942,179571.6346633264,179443.94269005678,0.0,forest,5355.790892362081,,,0
2297,18.978956399999984,72.92633299999986,2672.5598815085555,7008.632577440307,177883.4079220373,179018.07526453506,178890.38606417613,0.0,forest,4952.593721484008,,,0
2298,18.983956399999983,72.92633299999986,2134.347541975581,6520.333942893383,177329.8732878925,178464.51560692655,178336.82919486024,0.0,forest,4580.911328050677,,,0
2299,18.98895639999998,72.92633299999986,1606.601900861297,6041.312311431084,176776.33854140746,177910.95569062963,177783.27208238182,0.0,forest,4249.022132734236,,,0
2300,18.99395639999998,72.92633299999986,1104.431057275031,5536.239066909463,176222.80368409498,177357.39551577647,177229.71472701867,0.0,forest,3966.926639476708,,,0
2301,18.99895639999998,72.92633299999986,686.4657557073292,5041.357814457467,175669.26871748784,176803.83508250158,176676.15712905288,0.0,industrial,3745.891503661465,,,0
2302,19.00395639999998,72.92633299999986,579.2861254454423,4559.988179057317,175115.73364313928,176250.2743909425,176122.59928877128,0.0,industrial,3597.1903749383578,,,0
2303,19.008956399999978,72.92633299999986,419.0669113074355,4096.895736059685,174562.19846262317,175696.71344123918,175569.0412064651,0.0,industrial,3176.909685373897,,,0
2308,19.033956399999973,72.92633299999986,15.165752735866755,1938.13320233567,171794.52102405473,172928.9048256063,172801.2471750426,0.0,residential,717.1752884043751,,,1
2309,19.03895639999997,72.92633299999986,7.006266350881369,1441.5723447097034,171240.98524075563,172375.34233010645,172247.68764694367,0.0,residential,333.9512038276296,,,1
2310,19.04395639999997,72.92633299999986,87.12797525304194,1006.3678831774718,170687.4493629038,171821.7795775124,171694.12787898432,0.0,residential,182.84690930478175,,,1
2311,19.04895639999997,72.92633299999986,39.86444434942514,612.7713033971413,170133.9133922477,171268.21656798426,171140.56787149215,0.0,residential,652.4188293741188,,,1
2312,19.05395639999997,72.92633299999986,2.5141431073894136,330.7555763826278,169580.37733056085,170714.65330168637,170587.0076248012,0.0,residential,525.9679593369775,,,1
2313,19.058956399999968,72.92633299999986,23.78959090486587,268.40330813698955,169026.84117963986,170161.08977878507,170033.44713924956,0.0,residential,539.9448240144234,,,1
2314,19.063956399999967,72.92633299999986,13.811011160699184,329.3537717518195,168473.30494130627,169607.52599945018,169479.88641518122,0.0,residential,539.8354031909664,,,1
2315,19.06895639999997,72.92633299999986,59.864074717581175,188.00213787411792,167919.76861740733,169053.96196385546,168926.3254529463,0.0,landfill,558.0442474186513,,,1
2316,19.073956399999965,72.92633299999986,26.771733941065648,699.5363621896266,167366.23220981323,168500.39767217543,168372.764252898,0.0,landfill,971.1968314342824,,,1
2317,19.078956399999964,72.92633299999986,20.57033104425765,1012.3604574326145,166812.69572042304,167946.83312459095,167819.20281539834,0.0,landfill,1479.1594917249631,,,1
2319,19.08895639999996,72.92633299999986,99.03140772499312,1464.0696194055042,165705.62250397104,166839.70326243763,166712.0792295099,0.0,industrial,589.2401753378965,,,1
2320,19.09395639999996,72.92633299999986,3.884554596476286,1337.0865797789088,165152.08578083632,166286.13794824338,166158.5170818701,0.0,industrial,282.348402991354,,,1
2321,19.09895639999996,72.92633299999986,35.37978367991746,1176.31563018228,164598.54898376018,165732.57237889367,165604.9546982765,0.0,industrial,467.3489860296915,,,1
2322,19.10395639999996,72.92633299999986,81.10003927301776,622.8530520874634,164045.01211477333,165179.0065545826,165051.39207911666,0.0,residential,784.5477687808371,,,1
2323,19.10895639999996,72.92633299999986,42.8502311807698,71.09342923918778,163491.47517593624,164625.44047550904,164497.82922478556,0.0,industrial,233.7834706726953,,,1
2324,19.11395639999996,72.92633299999986,10.49593105386408,484.8138270200702,162937.93816934005,164071.8741418773,163944.26613568628,0.0,military,112.15608512711884,,,1
2325,19.11895639999996,72.92633299999986,33.97543220981854,547.1536933945104,162384.40109710154,163518.3075538916,163390.70281222436,0.0,industrial,123.44793493250708,,,1
2326,19.123956399999955,72.92633299999986,16.554134153768658,778.5583863012171,161830.86396137145,162964.74071176385,162837.13925481596,0.0,residential,152.06548041419913,,,1
2327,19.128956399999957,72.92633299999986,6.163227428204515,396.7837119114313,161277.32676432625,162411.17361570508,162283.57546387907,0.0,commercial,0.0,,,1
2328,19.133956399999956,72.92633299999986,47.06845626246197,189.4459058517585,160723.7895081775,161857.60626593427,161730.0114398424,0.0,military,191.6288044352141,,,1
2329,19.13895639999995,72.92633299999986,18.8150930576058,266.19917893985576,160170.25219516523,161304.0386626714,161176.44718313866,0.0,residential,628.7569242886975,,,1
2330,19.14395639999995,72.92633299999986,39.02923340029637,128.51677388235814,159616.71482756385,160750.4708061427,160622.88269420963,0.0,residential,1168.4021411736185,,,1
2331,19.14895639999995,72.92633299999986,3.606711201441465,266.0039817254175,159063.17740767886,160196.90269657693,160069.3179735027,0.0,residential,1016.4185123492504,,,1
2332,19.15395639999995,72.92633299999986,9.61667200669488,485.4477530790854,158509.63993784782,159643.33433420592,159515.75302147138,0.0,residential,1001.3705547141964,,,1
2333,19.158956399999948,72.92633299999986,93.89880406799026,792.037654100081,157956.1024204444,159089.765719268,158962.18783857863,0.0,forest,1242.233222429608,,,1
2334,19.163956399999947,72.92633299999986,61.78224614279603,898.0784014666746,157402.56485787398,158536.19685200325,158408.62242529253,0.0,recreation_ground,1110.128832552381,,,1
2335,19.168956399999946,72.92633299999986,52.23199419073775,618.1300716710228,156849.02725257925,157982.62773265844,157855.05678209077,0.0,forest,1159.6084205217442,,,1
2345,19.218956399999936,72.92633299999986,611.5468599828346,4210.389391458389,151313.6494130776,152446.9227319743,152319.38781512406,0.0,forest,4610.097409959564,,,0
2346,19.22395639999993,72.92633299999986,978.0350208110304,4692.925889859368,150760.1115095574,151893.35085723829,151765.8196765652,0.0,forest,5099.867930897802,,,0
2347,19.22895639999993,72.92633299999986,1466.9744289945706,5189.664668960408,150206.57359556603,151339.7787337274,151212.25131444016,0.0,forest,5601.535418855076,,,0
2348,19.233956399999933,72.92633299999986,1990.0690738556173,5696.891930743802,149653.03567405933,150786.20636174988,150658.68272933544,0.0,forest,6111.503778312163,,,0
2349,19.23895639999993,72.92633299999986,2526.1900698416016,5775.695453525671,149099.4977480385,150232.63374161988,150105.11392184766,0.0,forest,6609.995100023893,,,0
2350,19.24395639999993,72.92633299999986,2781.368099992117,5662.443400210679,148545.9598205489,149679.06087365578,149551.54489258165,0.0,forest,6678.399978211222,,,0
2351,19.24895639999993,72.92633299999986,2821.5671087433325,5601.855875104955,147992.42189468376,149125.48775818286,148997.97564215356,0.0,forest,6668.832798269941,,,0
2352,19.25395639999993,72.92633299999986,2966.375263345796,5595.643918548056,147438.88397358335,148571.91439553178,148444.4061711892,0.0,forest,6705.114240666386,,,0
2353,19.258956399999928,72.92633299999986,3201.6297735010558,5643.987158985938,146885.34606043465,148018.34078603762,147890.83648032334,0.0,forest,6786.509078550237,,,0
2354,19.263956399999927,72.92633299999986,3509.187213232214,5745.50874558209,146331.8081584771,147464.76693004472,147337.26657020432,0.0,forest,6911.423681635623,,,0
2355,19.26895639999993,72.92633299999986,3871.855913349531,5897.463088906805,145778.27027099655,146911.19282789977,146783.69644148753,0.0,forest,7077.554197558407,,,0
2356,18.8939564,72.93133299999985,9806.651381110663,10697.326415546591,187289.04176839883,188427.28092547323,188298.98810965964,0.0,military,10377.139733655447,,,0
2357,18.8989564,72.93133299999985,9625.774215858404,10463.434964885184,186735.49781464317,187873.72355821027,187745.4316549429,0.0,military,10154.853761110904,,,0
2358,18.9039564,72.93133299999985,9473.833878542406,10254.122676815152,186181.95365276077,187320.16591301025,187191.8749259296,0.0,military,9958.411626568228,,,0
2359,18.9089564,72.93133299999985,9352.240883518438,10070.922260798803,185628.40928331827,186766.6079898148,186638.3179225937,0.0,military,9789.369316644226,,,0
2360,18.9139564,72.93133299999985,9262.190547191709,9915.281242719237,185074.86470688923,186213.0497885651,186084.76064490943,0.0,military,9649.167026861409,,,0
2361,18.918956399999995,72.93133299999985,8788.51624496881,9788.514372015768,184521.319924058,185659.4913092056,185531.20309285427,0.0,industrial,9539.076534473956,,,0
2362,18.923956399999994,72.93133299999985,8266.96583988525,9691.754772620685,183967.77493541324,185105.93255167737,184977.64526640292,0.0,industrial,9460.149205763424,,,0
2363,18.928956399999997,72.93133299999985,7749.857499665784,9625.907434087096,183414.2297415535,184552.37351592345,184424.08716553252,0.0,industrial,9412.818104816264,,,0
2364,18.933956399999992,72.93133299999985,7238.143402364167,9591.60907280182,182860.6843430855,183998.8142018871,183870.5287902208,0.0,industrial,9380.344745110371,,,0
2365,18.93895639999999,72.93133299999985,6733.053621164885,9589.198273249693,182307.13874062267,183445.2546095103,183316.9701404445,0.0,industrial,8884.339693096443,,,0
2366,18.94395639999999,72.93133299999985,6236.198012072058,9461.828248572134,181753.59293478803,182891.6947387365,182763.4112161824,0.0,industrial,8395.533479011001,,,0
2367,18.94895639999999,72.93133299999985,5749.711695213538,9260.25767230104,181200.04692621183,182338.134589508,182209.8520174125,0.0,industrial,7915.25996448681,,,0
2368,18.95395639999999,72.93133299999985,5273.031502832201,9087.983063049584,180646.5007155326,181784.57416176685,181656.2925441129,0.0,industrial,7445.170678428634,,,0
2369,18.958956399999987,72.93133299999985,4794.6625965918365,8946.696972643658,180092.95430339975,181231.01345545764,181102.73279626493,0.0,industrial,6987.321496685339,,,0
2370,18.963956399999987,72.93133299999985,4334.233904663896,8527.140134005995,179539.4076904701,180677.45247052348,180549.1727738486,0.0,industrial,6544.282010369974,,,0
2371,18.968956399999986,72.93133299999985,3875.675573910687,7987.516980979701,178985.86087740728,180123.8912069055,179995.6124768426,0.0,forest,6119.269838415169,,,0
2372,18.973956399999985,72.93133299999985,3347.83180177973,7449.93871579824,178432.3138648873,179570.3296645484,179442.0519052295,0.0,forest,5716.307514067142,,,0
2373,18.978956399999984,72.93133299999985,2829.8335500403846,6914.8823441639925,177878.7666535932,179016.7678433945,178888.49105899018,0.0,forest,5340.388813252457,,,0
2374,18.983956399999983,72.93133299999985,2328.261695770231,6382.982166723588,177325.21924421945,178463.20574338868,178334.92993810825,0.0,forest,4997.620186144006,,,0
2375,18.98895639999998,72.93133299999985,1856.4785235598488,5855.098489048132,176771.67163746737,177909.64336447293,177781.36854256518,0.0,forest,4695.267518042119,,,0
2376,18.99395639999998,72.93133299999985,1443.9836567008365,5332.424372385352,176218.1238340487,177356.0807065903,177227.80687234388,0.0,industrial,4441.592307489362,,,0
2377,18.99895639999998,72.93133299999985,1156.084913813636,4816.656140893909,175664.57583468582,176802.51776968478,176674.24492742872,0.0,industrial,4216.859232903398,,,0
2378,19.00395639999998,72.93133299999985,1095.8302865451235,4310.273694391427,175111.02764011113,176248.95455370058,176120.68270780472,0.0,industrial,3663.614640288192,,,0
2384,19.033956399999973,72.93133299999985,9.907622572328822,1928.2609072375008,171789.73441547216,172927.56939397583,172799.30362036426,0.0,residential,365.03296336511465,,,1
2385,19.03895639999997,72.93133299999985,3.969576620999399,1769.467682189147,171236.1848757683,172374.0042228622,172245.73947738906,0.0,residential,190.68125221691812,,,1
2386,19.04395639999997,72.93133299999985,37.0432252742998,1370.2791194346555,170682.63514708282,171820.43877222028,171692.17505960175,0.0,military,311.61487825659634,,,1
2387,19.04895639999997,72.93133299999985,14.156575278345011,999.34177585664,170129.08523024333,171266.87304199333,171138.61036699146,0.0,residential,692.3150165901243,,,1
2388,19.05395639999997,72.93133299999985,4.941721763796578,855.9069053594102,169575.53512609174,170713.30703212752,170585.04539955076,0.0,residential,1016.692894480282,,,1
2389,19.058956399999968,72.93133299999985,60.540145951115896,438.36515238741816,169021.98483547816,170159.74074256537,170031.48015726916,0.0,industrial,1023.7971958638636,,,1
2390,19.063956399999967,72.93133299999985,30.931335449082464,420.9446923033004,168468.43435926785,169606.17417325274,169477.91464014022,0.0,residential,1033.889096316492,,,1
2391,19.06895639999997,72.93133299999985,31.555200846358872,415.7047591265394,167914.8836983369,169052.60732413415,168924.34884815666,0.0,landfill,1042.9930604052452,,,1
2392,19.073956399999965,72.93133299999985,54.99338058260663,791.7141846863287,167361.33285357294,168499.04019515327,168370.78278131114,0.0,landfill,1311.3425654853224,,,1
2393,19.078956399999964,72.93133299999985,13.354700828097528,1301.4177007523558,166807.78182587848,167945.47278625617,167817.21643959917,0.0,landfill,1721.7090328632423,,,1
2395,19.08895639999996,72.93133299999985,56.79831590114897,1945.9361667678984,165700.67922536214,166838.3371284878,166710.0829315521,0.0,industrial,973.3863290010344,,,1
2396,19.09395639999996,72.93133299999985,92.6898645841051,1803.1881689651568,165147.1276544094,166284.76887950816,166156.515765211,0.0,industrial,808.4617306847355,,,1
2397,19.09895639999996,72.93133299999985,116.66048567436852,1281.7300211925558,164593.57590425998,165731.20035039092,165602.94832398696,0.0,residential,889.5469177590835,,,1
2398,19.10395639999996,72.93133299999985,2.571306532860432,804.3968793068549,164040.0239758819,165177.63154108162,165049.3806078785,0.0,residential,949.3619446562154,,,1
2399,19.10895639999996,72.93133299999985,35.89367963947772,496.40761801928,163486.4718702564,164624.06245152545,164495.81261688442,0.0,residential,532.6883296787008,,,1
2400,19.11395639999996,72.93133299999985,9.912243188149024,61.19707129754441,162932.9195883795,164070.49308166813,163942.24435100486,0.0,residential,390.6440475202373,,,1
2401,19.11895639999996,72.93133299999985,28.51171258246035,276.5092043157567,162379.36713126022,163516.9234314541,163388.67581023937,0.0,recreation_ground,502.7329761361967,,,1
2402,19.123956399999955,72.93133299999985,61.87861727409993,630.6841530404666,161825.81449992445,162963.35350083018,162835.1069945906,0.0,farmland,491.69468743927314,,,1
2403,19.128956399999957,72.93133299999985,8.240973676576438,261.9627632480849,161272.26169541082,162409.78328974106,162281.53790405983,0.0,industrial,26.96675620060146,,,1
2404,19.133956399999956,72.93133299999985,68.55248783041093,370.8257712102429,160718.7087187744,161856.21279813274,161727.96853865054,0.0,residential,294.3871988086645,,,1
2405,19.13895639999995,72.93133299999985,2.493744004995625,351.5959755966658,160165.15557108485,161302.6420259505,161174.39889836623,0.0,residential,685.299813858801,,,1
2406,19.14395639999995,72.93133299999985,36.988510376320896,285.6206927531733,159611.6022534298,160749.07097314208,160620.8289832135,0.0,industrial,658.3726266350384,,,1
2407,19.14895639999995,72.93133299999985,18.250355628937957,153.4563280092476,159058.04876691007,160195.49963965247,160067.25879319716,0.0,residential,531.0807445061558,,,1
2408,19.15395639999995,72.93133299999985,42.72111625401077,90.07281181787944,158504.49511264273,159641.92802542672,159513.688328323,0.0,residential,499.6381654235561,,,1
2409,19.158956399999948,72.93133299999985,0.4569087133269177,632.2839484195397,157950.94129176464,159088.3561304133,158960.11758860096,0.0,industrial,764.3240374101032,,,1
2410,19.163956399999947,72.93133299999985,43.75245305703102,600.4406758342257,157397.3873054253,158534.7839545566,158406.5465740377,0.0,residential,596.5051853505315,,,1
2411,19.168956399999946,72.93133299999985,10.41077907142084,134.99708437094534,156843.8331547946,157981.21149780435,157852.9752846442,0.0,residential,674.3171883494269,,,1
2412,19.173956399999945,72.93133299999985,75.08819462421994,424.2172532170508,156290.27884105887,157427.63876010347,157299.40372043147,0.0,forest,984.4905400505728,,,1
2413,19.178956399999944,72.93133299999985,69.67618542715289,971.2540641312506,155736.7243654204,156874.06574139907,156745.8318814097,0.0,forest,1236.0641465418346,,,1
2414,19.183956399999943,72.93133299999985,123.49739184504206,1225.4270395759331,155183.16972910266,156320.49244163977,156192.25976759335,0.0,forest,1437.994816422467,,,1
2415,19.18895639999994,72.93133299999985,314.2088655438015,1474.3783663457566,154629.61493334488,155766.91886077134,155638.68737899512,0.0,forest,1771.9758749416703,,,1
2422,19.22395639999993,72.93133299999985,1349.1974602708522,4473.25846395486,150754.72700693074,151891.8959192257,151763.67296632568,0.0,forest,4886.333844395954,,,0
2423,19.22895639999993,72.93133299999985,1736.5960135957785,4991.9088879958335,150201.17098262315,151338.32008759462,151210.09838010836,0.0,forest,5384.431118752852,,,0
2424,19.233956399999933,72.93133299999985,2196.382337234278,5517.350633646292,149647.614810923,150784.7439743842,150656.5235192859,0.0,forest,5892.438144678155,,,0
2425,19.23895639999993,72.93133299999985,2691.7138953755584,6047.813921472682,149094.05849327298,150231.16757954203,150102.94838388314,0.0,forest,6407.998581892732,,,0
2426,19.24395639999993,72.93133299999985,3206.1583899673005,6182.201634660058,148540.5020311392,149677.5909030167,149549.37297392703,0.0,forest,6929.42674546432,,,0
2427,19.24895639999993,72.93133299999985,3340.8656196398147,6126.741082584786,147986.945426011,149124.01394475752,148995.79728944643,0.0,forest,7194.459968969424,,,0
2428,19.25395639999993,72.93133299999985,3464.0186067935792,6121.046592397009,147433.38867939875,148570.43670471155,148442.22133046912,0.0,forest,7228.0881250418,,,0
2429,19.258956399999928,72.93133299999985,3667.475251392753,6165.256139744057,146879.83179283977,148016.8591828292,147888.6450970275,0.0,forest,7303.641711923681,,,0
2430,19.263956399999927,72.93133299999985,3938.811173500423,6258.312302660751,146326.27476789372,147463.28137905928,147335.0685891535,0.0,forest,7419.840168152695,,,0
2431,19.26895639999993,72.93133299999985,4265.091097401253,6398.084178178304,145772.7176061443,146909.7032933502,146781.49180688,0.0,forest,7574.813296410515,,,0
2432,18.8939564,72.93633299999985,10301.494462093318,11171.935768140314,187286.0727032019,188427.4705167904,188298.62024446292,0.0,military,10856.636374495229,,,0
2433,18.8989564,72.93633299999985,10129.443235424174,10948.174875651408,186732.52160804227,187873.91527396283,187745.0642875572,0.0,military,10644.354817988726,,,0
2434,18.9039564,72.93633299999985,9985.155567774744,10748.292765557157,186178.9702575039,187320.3597609756,187191.5080545207,0.0,military,10457.098314335608,,,0
2435,18.9089564,72.93633299999985,9869.84921028998,10573.643767807203,185625.41865173125,186766.8039778401,186637.951545312,0.0,military,10296.23238294371,,,0
2436,18.9139564,72.93633299999985,9488.576491363036,10425.496126965536,185071.86679087052,186213.2479245683,186084.39475988905,0.0,industrial,10163.010321624308,,,0
2437,18.918956399999995,72.93633299999985,8973.564488561571,10304.99292535119,184518.3146750732,185659.69160117512,185530.83769821277,0.0,industrial,10058.530639217768,,,0
2438,18.923956399999994,72.93633299999985,8463.420904030743,10213.11277456476,183964.76230449096,185106.13500767457,184977.2803602421,0.0,industrial,9983.695792368404,,,0
2439,18.928956399999997,72.93633299999985,7959.081986063831,10150.633008831996,183411.2096792796,184552.57814408297,184423.7227459378,0.0,industrial,9938.641023727449,,,0
2440,18.933956399999992,72.93633299999985,7461.724903810408,10118.098335019571,182857.65679959732,183999.0210104173,183870.1648552605,0.0,industrial,9619.669328710555,,,0
2441,18.93895639999999,72.93633299999985,6972.843878956077,10115.79773330868,182304.1036656045,183445.46360669495,183316.60668817064,0.0,industrial,9136.65980664549,,,0
2442,18.94395639999999,72.93633299999985,6494.353443211485,9949.074581935753,181750.55027746467,182891.90593293487,182763.0482446296,0.0,industrial,8662.09740464075,,,0
2443,18.94895639999999,72.93633299999985,6014.608091391277,9757.560766817032,181196.99663534455,182338.3479891573,182209.4895245992,0.0,industrial,8197.44935898024,,,0
2444,18.95395639999999,72.93633299999985,5544.952778711856,9524.321565139584,180643.44273941076,181784.7897753806,181655.93052803876,0.0,industrial,7744.500434711934,,,0
2445,18.958956399999987,72.93633299999985,5089.725355656316,8976.379537324661,180089.88858983718,181231.23129162865,181102.37125491232,0.0,industrial,7305.42711568927,,,0
2446,18.963956399999987,72.93633299999985,4568.004863484039,8429.171076396293,179536.3341867978,180677.67253792335,180548.81170518143,0.0,forest,6882.885441150364,,,0
2447,18.968956399999986,72.93633299999985,4054.737056788924,7882.84900988158,178982.7795304698,180124.1135142883,179995.2518788082,0.0,forest,6480.110174090985,,,0
2448,18.973956399999985,72.93633299999985,3553.586585742993,7337.611393084973,178429.22462103385,179570.55422074825,179441.69177575555,0.0,forest,6101.017446709144,,,0
2449,18.978956399999984,72.93633299999985,3070.4925381480525,6793.719400370458,177875.66945867368,179016.99465732934,178888.13139598677,0.0,forest,5750.293120500473,,,0
2450,18.983956399999983,72.93633299999985,2615.4796767143457,6251.524329616189,177322.11404357653,178463.4348240591,178334.57073946582,0.0,forest,5433.433541887647,,,0
2451,18.98895639999998,72.93633299999985,2205.9934465770457,5711.509550082912,176768.55837593036,177909.87472096388,177781.00980615473,0.0,industrial,5156.685181246292,,,0
2452,18.99395639999998,72.93633299999985,1872.149778926943,5174.357825693966,176215.00245593005,177356.31434807484,177227.4485960195,0.0,industrial,4784.484690947634,,,0
2453,18.99895639999998,72.93633299999985,1660.2252833755235,4641.063463640803,175661.44628376953,176802.75370542012,176673.88710902233,0.0,industrial,4233.038173787982,,,0
2454,19.00395639999998,72.93633299999985,1587.895811773358,4113.127248642941,175107.88985965014,176249.19279303323,176120.32534512982,0.0,industrial,3682.2263479912544,,,0
2459,19.028956399999974,72.93633299999985,114.2070966466866,1732.7419180113293,172340.1039668702,173481.3841862886,173352.51237101344,0.0,industrial,976.0230232628268,,,1
2460,19.033956399999973,72.93633299999985,44.91443933413997,1434.5336798223195,171786.54603536922,172927.82165623264,172798.94894502254,0.0,forest,517.4018898835809,,,1
2461,19.03895639999997,72.93633299999985,26.52061580167879,1313.864614466481,171232.98785339904,172374.25885669724,172245.38524189722,0.0,residential,406.89040207750446,,,1
2462,19.04395639999997,72.93633299999985,53.29247011028167,1416.8470360558358,170679.4294211886,171820.69578772536,171691.8212616065,0.0,military,811.0026196298425,,,1
2463,19.04895639999997,72.93633299999985,9.460822993503069,1475.1484636177845,170125.87073896822,171267.1324493589,171138.2570041174,0.0,military,1037.530978202966,,,1
2464,19.05395639999997,72.93633299999985,10.066662619364068,1201.195973911672,169572.31180697386,170713.568841643,170584.6924693992,0.0,residential,1439.277041206027,,,1
2465,19.058956399999968,72.93633299999985,38.88850910734557,902.780222825095,169018.75262544354,170160.00496462226,170031.12765741977,0.0,landfill,1535.8782626644545,,,1
2466,19.063956399999967,72.93633299999985,80.10323011909306,894.4405570540861,168465.19319461923,169606.44081834276,169477.56256814723,0.0,landfill,1549.019818750484,,,1
2467,19.06895639999997,72.93633299999985,226.28557458022837,929.7030046389488,167911.63351474973,169052.87640285474,168923.99720155302,0.0,landfill,1555.098154006249,,,1
2469,19.078956399999964,72.93633299999985,171.39736365556823,1544.4026122335526,166804.5134088808,167945.7467644516,167816.86563627745,0.0,landfill,2072.363994504592,,,1
2473,19.09895639999996,72.93633299999985,25.89959637278769,1567.0920026714975,164590.2702199157,165731.48425942517,165602.59917656184,0.0,residential,1383.897372407497,,,1
2474,19.10395639999996,72.93633299999985,99.74436619409028,1164.9449214481303,164036.7088039883,165177.9179609504,165049.03186789175,0.0,residential,1295.9821999243484,,,1
2475,19.10895639999996,72.93633299999985,82.32147912688052,708.1933905147116,163483.14714114412,164624.35139370864,164495.46428167197,0.0,scrub,984.2403327632942,,,1
2476,19.11395639999996,72.93633299999985,26.364782379284183,313.09236855277373,162929.58523166692,164070.7845577598,163941.8964178735,0.0,park,912.3416441768594,,,1
2477,19.11895639999996,72.93633299999985,7.878304647223597,202.17977107106472,162376.02307584957,163517.21745316967,163388.32827647222,0.0,park,937.5537526756026,,,1
2478,19.123956399999955,72.93633299999985,76.92080532956908,577.2714902705221,161822.4606739882,162963.65008000436,162834.7598574429,0.0,farmland,384.1237093850801,,,1
2479,19.128956399999957,72.93633299999985,11.850152737857726,220.18304605361985,161268.8980263811,162410.08243832891,162281.1911607581,0.0,residential,72.84105828345537,,,1
2480,19.133956399999956,72.93633299999985,28.654122649754367,333.415282094256,160715.3351333358,161856.5145282143,161727.6221863951,0.0,residential,585.4597725649181,,,1
2481,19.13895639999995,72.93633299999985,25.46340573839183,542.568200068019,160161.77199516198,161302.9463497305,161174.05293432882,0.0,residential,628.1169705513728,,,1
2482,19.14395639999995,72.93633299999985,35.163222881726625,78.5347722032714,159608.2086121779,160749.3779029526,160620.48340453798,0.0,residential,145.4250970644255,,,1
2483,19.14895639999995,72.93633299999985,18.488261785478237,178.6849387220209,159054.6449847018,160195.80918795243,160066.9135969967,0.0,industrial,287.3227995832731,,,1
2484,19.15395639999995,72.93633299999985,47.97303905077459,380.89736704955527,158501.081113062,159642.24020480824,159513.34351168422,0.0,industrial,199.784975733229,,,1
2485,19.158956399999948,72.93633299999985,13.672256606873315,429.5279865030224,157947.51699758953,159088.67095359758,158959.7731485777,0.0,retail,383.3398198306603,,,1
2486,19.163956399999947,72.93633299999985,0.9588486568721772,141.8862180017824,157393.95263862264,158535.10143440167,158406.2025076565,0.0,industrial,167.1861496866974,,,1
2487,19.168956399999946,72.93633299999985,28.49117224474855,274.2596102956218,156840.38803650482,157981.53164730332,157852.63158890023,0.0,residential,250.7494543033064,,,1
2488,19.173956399999945,72.93633299999985,7.181589849355127,594.4837410469045,156286.8231915845,157427.96159238645,157299.06039228808,0.0,residential,532.1253565672469,,,1
2489,19.178956399999944,72.93633299999985,18.698592167011675,691.1432287742459,155733.25810421616,156874.39126973742,156745.48891780028,0.0,residential,747.6467932429741,,,1
2490,19.183956399999943,72.93633299999985,25.541445167629387,732.7646330334342,155179.6927747604,156320.82067944473,156191.91716541766,0.0,forest,1009.054776413134,,,1
2491,19.18895639999994,72.93633299999985,93.31118658453376,1099.586922781017,154626.1272035842,155767.24982159951,155638.34513512207,0.0,forest,1384.3433817330824,,,1
2492,19.19395639999994,72.93633299999985,92.78305343820244,1401.9441378281367,154072.56139106132,155213.67869629548,155084.77282689654,0.0,forest,1738.3588595852011,,,1
2493,19.19895639999994,72.93633299999985,204.82281195523063,1788.09315791281,153518.99533756927,154660.10730362625,154531.20024072228,0.0,forest,2170.99154271665,,,1
2498,19.22395639999993,72.93633299999985,1621.233103005801,4306.935542049317,150751.16146931122,151892.2463333085,151763.33314008007,0.0,forest,4669.009601053189,,,0
2499,19.22895639999993,72.93633299999985,2105.3635541836093,4843.432377461106,150197.5939783376,151338.67333858105,151209.75888589487,0.0,forest,5188.018806929148,,,0
2500,19.233956399999933,72.93633299999985,2498.16679248958,5383.388293316279,149644.02624923526,150785.100077221,150656.1843536602,0.0,forest,5713.520341850454,,,0
2501,19.23895639999993,72.93633299999985,2943.130285389226,5925.857884401886,149090.458282438,150231.52654934296,150102.60954336464,0.0,forest,6243.875259796765,,,0
2502,19.24395639999993,72.93633299999985,3419.955013442468,6470.209006042944,148536.89007838702,149677.9527550641,149549.0344549974,0.0,forest,6777.944435366749,,,0
2503,19.24895639999993,72.93633299999985,3861.916141649341,6651.76376685698,147983.3216375306,149124.3786945039,148995.45908854803,0.0,forest,7314.914433022839,,,0
2504,19.25395639999993,72.93633299999985,3968.919488775307,6646.5038187065575,147429.75296032417,148570.80436778386,148441.8834440063,0.0,forest,7751.438059686656,,,0
2505,19.258956399999928,72.93633299999985,4147.668473394026,6687.225121258623,146876.18404723192,148017.22977502938,147888.30752136378,0.0,forest,7821.922740784513,,,0
2506,19.263956399999927,72.93633299999985,4389.406884046526,6773.098447446634,146322.61489872646,147463.65491636904,147334.73132061318,0.0,forest,7930.515651296982,,,0
2507,19.26895639999993,72.93633299999985,4684.3932299076,6902.438860242813,145769.04551528793,146910.0797919337,146781.15484174766,0.0,forest,8075.679682180349,,,0
2508,18.8939564,72.94133299999984,10799.363802375005,11651.032523901851,187284.5710005427,188429.11850488285,188299.71178954723,0.0,military,11340.332548930444,,,0
